100	0.00004809
3348	0.00049598
1121	0.00093985
433	0.000000
3142	0.00004008
3530	0.00009819
3064	0.00006613
256	0.00061421
436	0.00010220
2843	0.000000
1818	0.00000200
2386	0.00046091
2985	0.00009218
3608	0.00010320
1076	0.00026853
3014	0.00052102
1709	0.00018035
862	0.00038876
1613	0.00003607
2736	0.00002004
1275	0.00151398
2894	0.00002806
1494	0.000000
3313	0.00004509
2362	0.00012825
3445	0.00018637
2406	0.00003307
2262	0.00002505
1343	0.00009018
1831	0.00000601
2567	0.00004809
1528	0.00006012
257	0.00035670
3601	0.00000701
3278	0.00120136
615	0.00019839
3822	0.00078254
3536	0.000000
3485	0.00018136
2962	0.00012024
3235	0.00076951
1185	0.00028656
2161	0.00001102
2951	0.00084767
2628	0.00037273
399	0.000000
3181	0.00002204
2941	0.00006012
245	0.00019939
2759	0.00044888
2596	0.00134264
1446	0.00013627
1675	0.00025951
354	0.00016232
3517	0.00001102
1927	0.00050800
2986	0.00064126
132	0.00012424
2105	0.00005010
3631	0.00063725
318	0.00001102
2984	0.00009018
2504	0.00047594
762	0.00002104
1412	0.00032664
350	0.00004910
2750	0.00000501
495	0.00038075
408	0.00004008
2225	0.00036271
1549	0.00012925
1093	0.00002405
3253	0.00022344
2581	0.00034167
3474	0.00005811
2902	0.00038576
360	0.00005110
993	0.00001102
2242	0.00063124
309	0.00043485
541	0.00003307
1862	0.00071641
3087	0.00016232
2350	0.00001703
2858	0.00000902
2791	0.00013026
1061	0.00070238
3790	0.00003307
3582	0.00001603
2788	0.00023346
1945	0.00037273
3122	0.00087572
1236	0.00004609
1097	0.00008717
2489	0.00011823
68	0.000000
574	0.00080358
1393	0.00006713
312	0.00060018
1774	0.00108814
536	0.00011322
3095	0.000000
1647	0.00006914
2716	0.00000601
1776	0.00101500
1619	0.00018336
2865	0.00042183
1984	0.00000802
53	0.00014829
1720	0.00005010
2611	0.00033867
488	0.00004809
3327	0.00002806
331	0.00000501
2059	0.00073444
2427	0.00067232
155	0.00047093
3478	0.00009419
3212	0.00004709
2880	0.000000
679	0.00030460
3498	0.00000601
1370	0.00017635
852	0.00034468
1435	0.00004709
2219	0.00002906
694	0.00041381
2543	0.00001703
2647	0.00066531
3198	0.00004709
2565	0.00000200
550	0.00002305
3648	0.00080859
2248	0.00019839
3137	0.00010521
252	0.00003307
2591	0.00007615
1540	0.00004509
3027	0.00000301
1373	0.00030961
930	0.00004308
2769	0.00007214
2329	0.00003707
791	0.00019939
1951	0.00019037
1442	0.00007214
2167	0.00003807
3344	0.00011723
2651	0.00002705
1339	0.00044788
3825	0.00037474
2911	0.00008116
2829	0.00000200
2110	0.00056611
2119	0.00011022
1224	0.00056311
3535	0.00035269
2205	0.00000301
3588	0.00000100
731	0.00005110
3759	0.00004008
3570	0.00000100
3811	0.000000
3071	0.00013126
1045	0.00000100
2815	0.00011222
2699	0.00000100
275	0.00002004
587	0.00034668
1332	0.00006212
3084	0.00134364
2045	0.00022144
3652	0.000000
3797	0.00000100
1386	0.00000200
1898	0.00013326
1890	0.00007515
2867	0.00001303
3104	0.00016132
2077	0.00015531
2726	0.00011823
895	0.00094686
1760	0.00088674
1795	0.00004809
2332	0.00001202
711	0.00002004
494	0.00000100
935	0.00018837
1957	0.00032063
2979	0.00006212
1251	0.00096790
1990	0.00047493
292	0.00000802
435	0.00021943
2169	0.00012925
2250	0.00019839
70	0.00006312
400	0.00018637
294	0.00002906
2054	0.000000
2079	0.00050700
3852	0.00012124
1029	0.00008817
2515	0.00008417
3288	0.00006713
2281	0.00038876
2819	0.00017134
1137	0.00004609
280	0.00223139
2136	0.00003206
3764	0.00000701
2214	0.00007515
3153	0.00001303
949	0.00001703
1520	0.00023346
3532	0.00001303
558	0.00000200
911	0.00029057
1141	0.00026552
629	0.00343475
2604	0.00006513
1822	0.00002004
1368	0.00003307
1407	0.00000100
1783	0.00000501
428	0.00031261
3550	0.00016633
792	0.00004509
1433	0.00018536
2920	0.00000701
373	0.00043485
2000	0.00007014
2623	0.00026853
3651	0.00018536
1751	0.00004609
511	0.00000701
2135	0.00045089
878	0.00136969
2929	0.00018336
2063	0.00013527
3743	0.00005912
3610	0.00035670
3638	0.00004308
2232	0.00008517
1173	0.00035770
2655	0.00013326
410	0.00057814
1470	0.00029458
3752	0.00104806
620	0.00064427
2260	0.00000200
1326	0.00013426
1140	0.00055910
333	0.00079657
1382	0.00026753
2483	0.00022244
2118	0.00029458
29	0.00010020
1031	0.00005711
3501	0.00025751
2217	0.00064727
2379	0.00054908
1401	0.00000100
2719	0.00012224
593	0.00149794
2381	0.00001403
1303	0.00022945
639	0.00014128
265	0.00012324
2151	0.00000401
681	0.00006312
1242	0.00000200
984	0.00000100
447	0.00000401
3318	0.000000
3227	0.00005010
2062	0.00072042
1750	0.00039077
3412	0.00051902
3062	0.00047694
142	0.00000100
512	0.00012725
2357	0.00017735
2625	0.00014028
1680	0.00027654
206	0.00000100
1636	0.00009519
729	0.00000301
1888	0.00024448
2675	0.00035871
572	0.00002505
2695	0.00001703
1932	0.00031863
1280	0.00005411
3524	0.00003807
1840	0.00010020
3168	0.00026452
2268	0.00072342
2660	0.00004709
1064	0.00006513
726	0.000000
3409	0.00004308
1869	0.00001503
737	0.00020941
2598	0.00055810
2423	0.00088374
2352	0.000000
179	0.00009419
849	0.00107912
3687	0.00000200
1354	0.00040179
2508	0.00016533
1021	0.00001503
1294	0.00056611
2534	0.00018937
2545	0.000000
1091	0.00034267
702	0.00080358
1758	0.00031963
2694	0.00010521
162	0.00004008
596	0.00006613
3826	0.000000
1816	0.00026652
2058	0.00032364
3760	0.00048095
2061	0.000000
3585	0.00003106
3371	0.00002806
1050	0.00008717
3317	0.00003707
3753	0.00003607
1786	0.00054106
3840	0.00037975
603	0.00001303
1205	0.00000401
2505	0.00027153
2809	0.00005210
2731	0.00007114
2347	0.00000701
3502	0.00001202
1561	0.00006914
3369	0.000000
2646	0.00000501
1232	0.000000
2247	0.00034969
2462	0.00017735
3337	0.00009920
3457	0.00014428
523	0.00039177
2897	0.00000100
1564	0.00012825
3293	0.000000
3468	0.00002004
2470	0.000000
3689	0.00046291
2195	0.00002806
2041	0.00002004
3619	0.000000
522	0.00050599
3653	0.00036472
2807	0.00079055
2971	0.00024648
3043	0.00015631
1801	0.00002004
586	0.00004910
1915	0.00004709
3420	0.00054307
3487	0.00038175
471	0.00011322
769	0.00000200
1415	0.00006613
2539	0.00021342
1316	0.00003206
573	0.00006613
2336	0.000000
779	0.00004308
1215	0.00020140
212	0.00002204
2888	0.00007916
2597	0.00005310
1160	0.00000501
1734	0.00007715
809	0.00052303
3110	0.00023045
1362	0.00006212
719	0.00002505
837	0.00006914
3034	0.00004809
2448	0.00072142
2621	0.00010821
11	0.00000301
1495	0.00026853
2084	0.00126148
